ZIP Code,State,County,Hospitals,Nursing Homes,Public Health Departments,Pharmacies,Representative Lat,Representative Lon
02143,MA,MIDDLESEX,1,1,0,0,42.389291393,-71.1081611065
02144,MA,MIDDLESEX,0,1,0,0,42.392409425,-71.105939426
02145,MA,MIDDLESEX,0,0,1,0,42.391785297941325,-71.09726127834516
02146,MA,NORFOLK,1,0,0,0,42.35077951,-71.12124228
02148,MA,MIDDLESEX,0,4,1,0,42.42967803878431,-71.05954256102314
02149,MA,MIDDLESEX,1,1,1,0,42.41080021118997,-71.04290140476819
02150,MA,SUFFOLK,0,7,1,0,42.39470851880207,-71.03557203374669
02151,MA,SUFFOLK,0,3,1,0,42.417926814831844,-71.01949286069433
02152,MA,SUFFOLK,0,1,1,0,42.37849886434617,-70.98763642005582
02154,MA,MIDDLESEX,0,1,0,0,42.3764688380001,-71.229415955
02155,MA,MIDDLESEX,1,3,1,0,42.42446200154296,-71.10740107389688
02164,MA,MIDDLESEX,0,1,0,0,42.3135931511168,-71.2206220563621
02167,MA,NORFOLK,1,0,0,0,42.29831857,-71.14928568
02169,MA,NORFOLK,1,7,0,0,42.24586317287505,-70.99942270325
02170,MA,NORFOLK,0,1,0,0,42.270677305,-71.0204601899999
02171,MA,NORFOLK,0,2,1,0,42.29214142786953,-71.02782732796717
02176,MA,MIDDLESEX,1,5,1,0,42.45804652116144,-71.06481190767813
02180,MA,MIDDLESEX,0,5,1,0,42.475364879454276,-71.09867810667896
02184,MA,NORFOLK,1,7,1,0,42.20279753146458,-70.99955678222823
02186,MA,NORFOLK,1,2,1,0,42.2467113483835,-71.09002835884077
02188,MA,NORFOLK,0,4,0,0,42.21097170650005,-70.95937265274992
02189,MA,NORFOLK,0,1,1,0,42.209274701340036,-70.9407652806311
02190,MA,NORFOLK,1,1,0,0,42.167636716500056,-70.95123538600001
02192,MA,NORFOLK,1,0,0,0,42.2771,-71.2369
02215,MA,SUFFOLK,3,0,0,0,42.33833833333333,-71.10749433333332
02238,MA,MIDDLESEX,1,0,0,0,42.3741,-71.1343
02254,MA,MIDDLESEX,1,0,0,0,42.369124,-71.249607
02301,MA,PLYMOUTH,1,5,1,0,42.08913391432604,-71.04073015093785
02302,MA,PLYMOUTH,1,2,0,0,42.08178300100007,-70.99208414099996
02322,MA,NORFOLK,0,0,1,0,42.129066884640466,-71.0393345715758
02324,MA,PLYMOUTH,0,1,1,0,41.98727908378644,-70.97833345392877
02330,MA,PLYMOUTH,0,0,1,0,41.888934630105055,-70.76841519268459
02332,MA,PLYMOUTH,0,3,1,0,42.031304652306915,-70.72826338487565
02333,MA,PLYMOUTH,0,2,1,0,42.02665785846268,-70.96307131086853
02338,MA,PLYMOUTH,0,0,1,0,41.991331106722704,-70.86089737193342
02339,MA,PLYMOUTH,0,0,1,0,42.11603231802156,-70.8444146887377
02341,MA,PLYMOUTH,0,1,1,0,42.06078802724862,-70.8866664532084
02343,MA,NORFOLK,0,0,1,0,42.1556465264083,-71.0090760438331
02346,MA,PLYMOUTH,2,4,1,0,41.882379727650786,-70.90336109766596
02347,MA,PLYMOUTH,0,0,1,0,41.84059149057833,-70.94551231882357
02351,MA,PLYMOUTH,0,1,1,0,42.10920803510078,-70.95295775507225
02356,MA,BRISTOL,0,3,1,0,42.05940846855718,-71.10936054024916
02359,MA,PLYMOUTH,1,1,1,0,42.09254550474608,-70.7830536025034
02360,MA,PLYMOUTH,1,8,1,0,41.9398924524412,-70.65203877476715
02364,MA,PLYMOUTH,0,2,1,0,42.00759960818087,-70.77317531700125
02367,MA,PLYMOUTH,0,0,1,0,41.95725497897923,-70.81673074876933
02368,MA,NORFOLK,0,2,1,0,42.16373629794037,-71.04972524185966
02370,MA,PLYMOUTH,0,2,1,0,42.13209239769089,-70.91735586419286
02379,MA,PLYMOUTH,0,1,1,0,42.01721602703665,-71.03103546273772
02382,MA,PLYMOUTH,0,0,1,0,42.08127690274481,-70.93576554229396
02401,MA,PLYMOUTH,1,1,0,0,42.062823500500045,-71.0389770235
02420,MA,MIDDLESEX,0,1,1,0,42.442765409441506,-71.20852915470107
02421,MA,MIDDLESEX,0,4,0,0,42.42249913775005,-71.22216698324995
02445,MA,NORFOLK,0,1,1,0,42.32916195232572,-71.12094659303247
02446,MA,NORFOLK,0,1,0,0,42.33979026,-71.123932329
02451,MA,MIDDLESEX,0,1,1,0,42.39678958574722,-71.24544575070709
02452,MA,MIDDLESEX,0,1,0,0,42.4078766650001,-71.2186689229999
02453,MA,MIDDLESEX,1,1,0,0,42.372102834000046,-71.238595372
02458,MA,MIDDLESEX,0,2,0,0,42.355841272,-71.188093168
02459,MA,MIDDLESEX,0,1,1,0,42.32735161914794,-71.19281242208018
02460,MA,MIDDLESEX,0,1,0,0,42.3519254300001,-71.187553803
02462,MA,MIDDLESEX,1,2,0,0,42.32897426600007,-71.25028769800001
02464,MA,MIDDLESEX,0,1,0,0,42.3137631640001,-71.220677372
02465,MA,MIDDLESEX,0,3,0,0,42.35066431400003,-71.22596161166666
02466,MA,MIDDLESEX,0,1,0,0,42.3388456860001,-71.2489803719999
02467,MA,NORFOLK,0,3,0,0,42.32066526300003,-71.16907056899997
02472,MA,MIDDLESEX,0,3,1,0,42.36765992988221,-71.17311370679319
02474,MA,MIDDLESEX,0,1,0,0,42.422967629,-71.162900963
02476,MA,MIDDLESEX,0,2,1,0,42.42047688912391,-71.17513989744943
02478,MA,MIDDLESEX,1,1,1,0,42.392881079346516,-71.18732355375286
02481,MA,NORFOLK,0,3,1,0,42.31609679314904,-71.26306719885768
02482,MA,NORFOLK,0,1,0,0,42.3055314970001,-71.2968035059999
02492,MA,NORFOLK,0,3,1,0,42.28146618779851,-71.23240126918462
02493,MA,MIDDLESEX,0,3,1,0,42.37083222362776,-71.29122535307305
02494,MA,NORFOLK,0,2,0,0,42.3006040895,-71.2303104175
02532,MA,BARNSTABLE,0,3,1,0,41.74712720818614,-70.60075027187602
02535,MA,DUKES,0,0,2,0,41.343455874950564,-70.77845944676972
02537,MA,BARNSTABLE,1,0,0,0,41.7329845,-70.46810284
02539,MA,DUKES,0,0,1,0,41.38992983085614,-70.5146729872303
02540,MA,BARNSTABLE,1,5,1,0,41.561054061749545,-70.61599447115624
02542,MA,BARNSTABLE,1,0,0,0,41.6601672,-70.5684476
02554,MA,NANTUCKET,1,2,1,0,41.27175462859561,-70.12418321828704
02556,MA,BARNSTABLE,0,1,0,0,41.6545394500001,-70.622506527
02557,MA,DUKES,1,1,1,0,41.458935245976896,-70.57591815844624
02559,MA,BARNSTABLE,1,1,0,0,41.687441596,-70.60162294450001
02560,MA,PLYMOUTH,0,1,0,0,41.942244402,-70.633022995
02563,MA,BARNSTABLE,0,3,1,0,41.74982886486352,-70.4986601627412
02568,MA,DUKES,0,1,2,0,41.427778805971215,-70.62969802933296
02571,MA,PLYMOUTH,1,3,1,0,41.76231766124196,-70.71974743075745
02601,MA,BARNSTABLE,1,3,1,0,41.654361341929125,-70.29537016268368
02630,MA,BARNSTABLE,0,0,1,0,41.701456596313555,-70.30442464225071
02631,MA,BARNSTABLE,0,3,1,0,41.744906573186555,-70.04033349972933
02632,MA,BARNSTABLE,0,3,0,0,41.6526149230001,-70.34279492066663
02633,MA,BARNSTABLE,0,0,1,0,41.682757064132694,-69.98755032892478
02639,MA,BARNSTABLE,0,0,1,0,41.665637317742096,-70.13038647189404
02642,MA,BARNSTABLE,0,0,1,0,41.83038514347265,-69.9731695220345
02645,MA,BARNSTABLE,0,2,1,0,41.69311986143614,-70.07962856092809
02649,MA,BARNSTABLE,0,3,1,0,41.62820255434408,-70.48525758053424
02650,MA,BARNSTABLE,0,2,0,0,41.700344359000056,-69.9655133775
02653,MA,BARNSTABLE,0,1,1,0,41.78117051062956,-69.9818425483359
02657,MA,BARNSTABLE,0,1,1,0,42.05486498159348,-70.19242802036302
02660,MA,BARNSTABLE,0,1,0,0,41.6989992430001,-70.132857278
02664,MA,BARNSTABLE,0,2,1,0,41.67523138679604,-70.18915205236148
02666,MA,BARNSTABLE,0,0,1,0,41.99847013881482,-70.05614289655736
02667,MA,BARNSTABLE,0,0,1,0,41.941940211881246,-70.0399638079951
02673,MA,BARNSTABLE,0,3,0,0,41.6599117613334,-70.25944095633334
02676,MA,BRISTOL,0,1,0,0,41.9578673020001,-71.071416738
02702,MA,BRISTOL,0,0,1,0,41.79550439705618,-71.06804900134604
02703,MA,BRISTOL,2,6,1,0,41.94035030626307,-71.28342307734458
02715,MA,BRISTOL,0,0,1,0,41.839246182634845,-71.1176293907409
02719,MA,BRISTOL,0,4,1,0,41.649968200936414,-70.90328746206157
02720,MA,BRISTOL,2,5,0,0,41.72225348285716,-71.13569873542853
02721,MA,BRISTOL,1,1,0,0,41.683194834,-71.166558012
02722,MA,BRISTOL,0,0,1,0,41.70079958000125,-71.15450014869464
02723,MA,BRISTOL,0,1,0,0,41.701727136,-71.132809653
02724,MA,BRISTOL,0,2,0,0,41.69591580000005,-71.16279838649994
02725,MA,BRISTOL,0,2,0,0,41.7214360065,-71.16733472
02726,MA,BRISTOL,0,1,1,0,41.74062268179813,-71.15158951349592
02738,MA,PLYMOUTH,0,1,1,0,41.708820522601656,-70.77031243767823
02739,MA,PLYMOUTH,0,0,1,0,41.65933619449372,-70.81645734112269
02740,MA,BRISTOL,1,6,2,0,41.63879732805684,-70.93591076415339
02743,MA,BRISTOL,0,0,1,0,41.682693746921245,-70.90962117997552
02745,MA,BRISTOL,1,2,0,0,41.726985644666705,-70.94097201699994
02746,MA,BRISTOL,0,1,0,0,41.6650339890001,-70.920062807
02747,MA,BRISTOL,1,4,1,0,41.638188027418856,-70.98703295303464
02748,MA,BRISTOL,0,1,0,0,41.6111845950001,-70.93999762
02760,MA,BRISTOL,0,1,1,0,41.982626517720504,-71.33289102723558
02762,MA,NORFOLK,0,0,1,0,42.00579986314925,-71.33697073006434
02763,MA,BRISTOL,0,1,0,0,41.9683707550001,-71.299983821
02766,MA,BRISTOL,0,3,1,0,41.983165693489035,-71.19084720436848
02767,MA,BRISTOL,0,1,1,0,41.90837136888852,-71.0472541689659
02769,MA,BRISTOL,0,0,1,0,41.88666107986937,-71.19976208409155
02770,MA,PLYMOUTH,0,0,1,0,41.732970739109064,-70.81680086497221
02771,MA,BRISTOL,0,0,1,0,41.83014050250635,-71.32528566403582
02777,MA,BRISTOL,0,2,1,0,41.746396530097165,-71.20626772464577
02779,MA,BRISTOL,0,0,1,0,41.845379645898305,-71.08285735870092
02780,MA,BRISTOL,2,4,1,0,41.90263607085432,-71.08487575591026
02790,MA,BRISTOL,0,0,1,0,41.578023740733634,-71.09005925025107
02806,RI,BRISTOL,0,1,0,0,41.7493538460001,-71.348721853
02809,RI,BRISTOL,0,4,0,0,41.68253778525002,-71.26655344199995
02816,RI,KENT,0,5,0,0,41.683056703800055,-71.58120457599998
02818,RI,KENT,0,5,0,0,41.647197543200036,-71.46550308799996
02827,RI,KENT,0,1,0,0,41.70317,-71.776681
02828,RI,PROVIDENCE,0,5,0,0,41.878852930600054,-71.56664435659998
02830,RI,PROVIDENCE,1,0,0,0,41.99725365,-71.76246104
02838,RI,PROVIDENCE,0,1,0,0,41.9656082490001,-71.480680849
02840,RI,NEWPORT,1,4,0,0,41.4819921581159,-71.31245883736065
02842,RI,NEWPORT,0,5,0,0,41.51522758700008,-71.28866644179992
02852,RI,WASHINGTON,0,3,0,0,41.59569568933336,-71.46420614366666
02857,RI,PROVIDENCE,0,1,0,0,41.8367949030001,-71.6765588709999
02859,RI,PROVIDENCE,0,3,0,0,41.9425119406667,-71.6903480393333
02860,RI,PROVIDENCE,1,6,0,0,41.86967590128575,-71.38583587771424
02861,RI,PROVIDENCE,0,1,0,0,41.8631125740001,-71.352201109
02863,RI,PROVIDENCE,0,3,0,0,41.88916734733337,-71.389057173
02864,RI,PROVIDENCE,0,4,0,0,41.963616063750074,-71.40619757024996
02865,RI,PROVIDENCE,0,2,0,0,41.93851340300005,-71.4817650455
02871,RI,NEWPORT,0,1,0,0,41.5983271810001,-71.255455419
02878,RI,NEWPORT,0,2,0,0,41.6422280081228,-71.2052313263824
02879,RI,WASHINGTON,1,5,0,0,41.4558778011667,-71.49090311283331
02885,RI,BRISTOL,0,4,0,0,41.72592319825002,-71.2627389325
02886,RI,KENT,1,9,0,0,41.704392135100036,-71.46197195379996
02888,RI,KENT,0,2,0,0,41.74163982700006,-71.427447925
02889,RI,KENT,0,2,0,0,41.7259630875001,-71.38933648999995
02891,RI,WASHINGTON,1,8,0,0,41.3678519715556,-71.82168875577776
02892,RI,WASHINGTON,0,2,0,0,41.524886594000094,-71.58976507899996
02893,RI,KENT,0,2,0,0,41.7098402245,-71.51884528949995
02895,RI,PROVIDENCE,1,8,0,0,42.0052834346667,-71.49874120199995
02896,RI,PROVIDENCE,1,2,0,0,41.99571645466667,-71.53001447299997
02903,RI,PROVIDENCE,2,4,0,0,41.81478802850002,-71.41257908049997
02904,RI,PROVIDENCE,1,5,0,0,41.85350299233338,-71.43697518799998
02905,RI,PROVIDENCE,1,2,0,0,41.7877258616667,-71.40453960699996
02906,RI,PROVIDENCE,2,6,0,0,41.84444575575006,-71.39004923274997
02907,RI,PROVIDENCE,1,3,0,0,41.806279826500024,-71.42356496025
02908,RI,PROVIDENCE,2,4,1,0,41.83637909659217,-71.43076210692858
02911,RI,PROVIDENCE,0,1,0,0,41.8477157310001,-71.464934425
02914,RI,PROVIDENCE,0,11,0,0,41.81173253436368,-71.36483956581814
02915,RI,PROVIDENCE,1,4,0,0,41.78623926200006,-71.35234982339996
02917,RI,PROVIDENCE,0,3,0,0,41.8934474353334,-71.52201727466664
02919,RI,PROVIDENCE,1,7,0,0,41.821397512750025,-71.49622828312498
02920,RI,PROVIDENCE,2,3,0,0,41.75863475200002,-71.48557309579996
03038,NH,ROCKINGHAM,1,3,0,0,42.893814857000024,-71.30955070275
03044,NH,ROCKINGHAM,0,1,0,0,42.9850978700001,-71.127971498
03045,NH,HILLSBOROUGH,0,3,0,0,43.0174732676667,-71.56288821666664
03047,NH,HILLSBOROUGH,1,4,0,0,42.91834772492856,-71.85718337341784
03051,NH,HILLSBOROUGH,0,1,0,0,42.73523815,-71.426832019
03054,NH,HILLSBOROUGH,0,1,0,0,42.8388102,-71.4895971
03055,NH,HILLSBOROUGH,1,4,0,0,42.83199788800008,-71.64886245539996
03060,NH,HILLSBOROUGH,1,2,1,0,42.75084122971693,-71.46855216806098
03061,NH,HILLSBOROUGH,1,0,0,0,42.75627984,-71.4613747
03062,NH,HILLSBOROUGH,2,2,0,0,42.75041530050005,-71.48614985875
03071,NH,HILLSBOROUGH,0,1,0,0,42.748631926,-71.854352231
03077,NH,ROCKINGHAM,0,1,0,0,43.0438857950001,-71.242260722
03079,NH,ROCKINGHAM,1,1,0,0,42.773765717500055,-71.19599608399994
03084,NH,HILLSBOROUGH,0,6,0,0,42.816113449666716,-71.83859941283332
03086,NH,HILLSBOROUGH,0,1,0,0,42.836459328,-71.818640799
03087,NH,ROCKINGHAM,0,2,0,0,42.81341854600005,-71.282097137
03101,NH,HILLSBOROUGH,0,0,1,0,42.99945547292426,-71.4647485486711
03102,NH,HILLSBOROUGH,1,2,0,0,43.02616531766673,-71.48615059699999
03103,NH,HILLSBOROUGH,2,0,0,0,42.9841396,-71.43781916
03104,NH,HILLSBOROUGH,1,9,0,0,42.99747160360003,-71.44542486109997
03109,NH,HILLSBOROUGH,0,1,0,0,42.9718776390001,-71.417374314
03110,NH,HILLSBOROUGH,0,4,0,0,42.957761216500074,-71.48386244999998
03216,NH,MERRIMACK,0,1,0,0,43.4380390430001,-71.797190128
03222,NH,GRAFTON,0,2,0,0,43.59814520700005,-71.71578022449995
03224,NH,MERRIMACK,0,1,0,0,43.3452932480001,-71.507277202
03234,NH,MERRIMACK,0,1,0,0,43.226628093,-71.362952584
03235,NH,MERRIMACK,1,2,0,0,43.44367413333337,-71.64147806066667
03238,NH,GRAFTON,0,1,0,0,43.9849483690001,-71.88824069
03244,NH,HILLSBOROUGH,0,1,0,0,43.1180470910001,-71.8984377039999
03246,NH,BELKNAP,1,4,0,0,43.53355516320001,-71.47637505519997
03253,NH,BELKNAP,0,2,0,0,43.643083673,-71.50119019549996
03257,NH,MERRIMACK,1,0,0,0,43.42063768,-72.00004766
03263,NH,MERRIMACK,0,1,0,0,43.305402846,-71.3193568199999
03264,NH,GRAFTON,1,0,0,0,43.75773763,-71.69518793
03275,NH,MERRIMACK,0,1,0,0,43.1266872173598,-71.4407617215824
03276,NH,MERRIMACK,0,1,0,0,43.43951802,-71.586162541
03301,NH,MERRIMACK,2,6,1,0,43.20171062165923,-71.54555716696746
03303,NH,MERRIMACK,0,2,0,0,43.33630398200005,-71.699697355
03431,NH,CHESHIRE,1,6,0,0,42.947290386000056,-72.30516744371425
03452,NH,CHESHIRE,0,1,0,0,42.8041384320001,-72.0100673809999
03458,NH,HILLSBOROUGH,1,2,0,0,42.88762138600006,-71.94356154066662
03467,NH,CHESHIRE,0,1,0,0,42.9705770900001,-72.464857141
03470,NH,CHESHIRE,0,1,0,0,42.763126308,-72.3836889689999
03561,NH,GRAFTON,1,0,0,0,44.31793388,-71.82555904
03570,NH,COOS,1,2,0,0,44.49635328333337,-71.16123708733328
03576,NH,COOS,1,0,0,0,44.90444711,-71.48080943
03580,NH,GRAFTON,0,1,0,0,44.232551657,-71.75439986
03584,NH,COOS,1,1,0,0,44.49306147,-71.56595735799999
03590,NH,COOS,0,0,1,0,44.7521873559424,-71.62924328963747
03597,NH,COOS,0,1,0,0,44.9890130000001,-71.532412
03598,NH,COOS,0,2,0,0,44.37534697700005,-71.61515088899995
03603,NH,SULLIVAN,0,1,0,0,43.2456620030001,-72.427579392
03743,NH,SULLIVAN,1,3,0,0,43.36561166000003,-72.33086256899998
03755,NH,GRAFTON,0,3,0,0,43.7172117263334,-72.2783639063333
03756,NH,GRAFTON,1,0,0,0,43.67619155,-72.27333464
03765,NH,GRAFTON,0,1,0,0,44.0357892910001,-72.0621517499999
03766,NH,GRAFTON,1,1,0,0,43.64723924000005,-72.26640446999994
03773,NH,SULLIVAN,0,2,0,0,43.36905347100005,-72.175726884
03774,NH,GRAFTON,0,1,0,0,44.114709528,-72.040774655
03782,NH,SULLIVAN,0,1,0,0,43.430680696,-72.0680255729999
03784,NH,GRAFTON,0,1,0,0,43.643144835,-72.3097224969999
03785,NH,GRAFTON,1,0,0,0,44.13533816,-72.02342639
03801,NH,ROCKINGHAM,2,5,0,0,43.06552358676915,-70.77096026484281
03820,NH,STRAFFORD,2,6,0,0,43.19220293800003,-70.88593787699998
03824,NH,STRAFFORD,0,1,0,0,43.09585342,-70.932542581
03825,NH,STRAFFORD,0,1,0,0,43.2166326110001,-71.0245413659999
03833,NH,ROCKINGHAM,1,5,0,0,42.9820669748334,-70.9782346903333
03835,NH,STRAFFORD,0,1,0,0,43.386806101,-71.074282137
03839,NH,STRAFFORD,0,1,0,0,43.274215887,-70.9787441509999
03841,NH,ROCKINGHAM,1,0,0,0,42.87166334,-71.15420708
03842,NH,ROCKINGHAM,0,1,0,0,42.949247418,-70.831607952
03860,NH,CARROLL,1,2,0,0,44.045268562,-71.12829891866666
03864,NH,CARROLL,0,1,0,0,43.6838643900001,-71.1357906599999
03865,NH,ROCKINGHAM,1,0,0,0,42.819724676,-71.105206271
03867,NH,STRAFFORD,1,6,0,0,43.29718989214292,-70.95923375585711
03868,NH,STRAFFORD,0,1,0,0,43.3109831530001,-70.9300587929999
03870,NH,ROCKINGHAM,0,1,0,0,43.006851097,-70.785881686
03873,NH,ROCKINGHAM,0,1,0,0,42.959417601,-71.1582746249999
03874,NH,ROCKINGHAM,1,0,0,0,42.89247142,-70.87369446
03894,NH,CARROLL,1,2,0,0,43.58299206766667,-71.2063203293333
03906,ME,YORK,0,2,0,0,43.352793184000106,-70.7363458165
03908,ME,YORK,0,1,0,0,43.236017196,-70.807658816
03909,ME,YORK,1,3,0,0,43.14054024750005,-70.64618232725
04002,ME,YORK,0,2,0,0,43.51023625,-70.6771383
04005,ME,YORK,1,38,0,0,43.49040869800003,-70.46812653271795
04008,ME,SAGADAHOC,0,1,0,0,43.99139712,-69.91691671
04009,ME,CUMBERLAND,1,5,0,0,44.042308191317545,-70.71101434289888
04011,ME,CUMBERLAND,2,16,0,0,43.90196934300004,-69.96355480872221
04015,ME,CUMBERLAND,0,3,0,0,43.981781895666735,-70.5284805616666
04017,ME,CUMBERLAND,0,1,0,0,43.7297431380001,-70.117614091
04020,ME,YORK,0,1,0,0,43.8031651000001,-70.817713192
04021,ME,CUMBERLAND,0,4,0,0,43.81160181025005,-70.30087789099997
04029,ME,CUMBERLAND,0,3,0,0,43.901751405000034,-70.62659275699993
04030,ME,YORK,0,4,0,0,43.59311318750002,-70.707803497
04032,ME,CUMBERLAND,0,5,0,0,43.849934823200044,-70.11378759779997
04037,ME,OXFORD,0,2,0,0,44.12586736767305,-70.98120307433891
04038,ME,CUMBERLAND,0,38,0,0,43.69326333800304,-70.44744557642326
04039,ME,CUMBERLAND,0,22,0,0,43.86748053513575,-70.34580534159839
04042,ME,YORK,0,4,0,0,43.598075753000046,-70.61326361499995
04043,ME,YORK,0,9,0,0,43.39643395066672,-70.553095175
04046,ME,YORK,0,2,0,0,43.452962011000054,-70.5356209934999
04048,ME,YORK,0,4,0,0,43.67436421739937,-70.79276478994785
04055,ME,CUMBERLAND,0,1,0,0,43.970945,-70.613218
04061,ME,YORK,0,1,0,0,43.6310764610001,-70.7435758459999
04062,ME,CUMBERLAND,0,51,0,0,43.80376853102282,-70.41423249588878
04063,ME,YORK,0,2,0,0,43.502863383000104,-70.3969922805
04064,ME,YORK,1,9,0,0,43.53010413270007,-70.39387868349996
04071,ME,CUMBERLAND,0,2,0,0,43.91016950000005,-70.45718819999996
04072,ME,YORK,0,44,0,0,43.51915671177277,-70.43610636831819
04073,ME,YORK,1,29,0,0,43.432281838133385,-70.76566574009999
04074,ME,CUMBERLAND,0,24,0,0,43.59297887258338,-70.33498511200001
04079,ME,CUMBERLAND,0,1,0,0,43.765962664,-70.013934333
04083,ME,YORK,0,6,0,0,43.46365059366673,-70.78885534083332
04084,ME,CUMBERLAND,0,4,0,0,43.7855408315166,-70.50150351800946
04085,ME,CUMBERLAND,0,2,0,0,43.78000461050005,-70.629510358
04086,ME,SAGADAHOC,0,10,0,0,43.93394182310003,-69.947720679
04087,ME,YORK,0,4,0,0,43.52883469038272,-70.7137049658526
04088,ME,OXFORD,0,2,0,0,44.1629441000001,-70.6776735999999
04090,ME,YORK,0,2,0,0,43.337105810000054,-70.57312462899995
04092,ME,CUMBERLAND,2,66,0,0,43.683043718027115,-70.35551996206424
04093,ME,YORK,0,5,0,0,43.64948740940006,-70.52360187419997
04096,ME,CUMBERLAND,0,3,0,0,43.8069060613334,-70.19229867833333
04101,ME,CUMBERLAND,1,7,1,0,43.65763500683933,-70.26191940119807
04102,ME,CUMBERLAND,3,26,0,0,43.66318910313795,-70.29370422424135
04103,ME,CUMBERLAND,0,60,0,0,43.69118909376928,-70.29328101258056
04105,ME,CUMBERLAND,0,12,0,0,43.73547384925005,-70.26032058908329
04106,ME,CUMBERLAND,0,25,0,0,43.63250854385602,-70.28231077396234
04107,ME,CUMBERLAND,0,3,0,0,43.58545379000003,-70.2331651673333
04110,ME,CUMBERLAND,0,2,0,0,43.76928864650005,-70.196708205
04210,ME,ANDROSCOGGIN,0,76,0,0,44.08677659838204,-70.2383594472038
04217,ME,OXFORD,0,1,0,0,44.369015953,-70.754288716
04221,ME,OXFORD,0,1,0,0,44.44226616,-70.317934322
04222,ME,ANDROSCOGGIN,0,1,0,0,43.974347107109,-70.1257702227489
04236,ME,ANDROSCOGGIN,0,2,0,0,44.1869729715,-70.1674618685
04238,ME,OXFORD,0,1,0,0,44.178553912,-70.3892959089999
04239,ME,FRANKLIN,0,6,0,0,44.48004573316668,-70.19520596666662
04240,ME,ANDROSCOGGIN,1,105,0,0,44.10074846937737,-70.18985643533964
04243,ME,ANDROSCOGGIN,1,0,0,0,44.10175387,-70.19978121
04250,ME,ANDROSCOGGIN,0,6,0,0,44.02915348550004,-70.10726748933332
04252,ME,ANDROSCOGGIN,0,3,0,0,44.027902337000036,-70.07065400466657
04256,ME,ANDROSCOGGIN,0,2,0,0,44.1161574,-70.39097945
04257,ME,OXFORD,0,4,0,0,44.55750066575005,-70.53751868274999
04258,ME,ANDROSCOGGIN,0,4,0,0,44.135439263500025,-70.340915886
04259,ME,KENNEBEC,0,1,0,0,44.242305071,-70.0253141859999
04260,ME,CUMBERLAND,0,9,0,0,43.95687780133337,-70.30578715311108
04263,ME,ANDROSCOGGIN,0,1,0,0,44.2454242910001,-70.13153856
04268,ME,OXFORD,1,7,0,0,44.211954407125035,-70.54097770762495
04270,ME,OXFORD,0,3,0,0,44.1398617866667,-70.51627492
04276,ME,OXFORD,1,5,0,0,44.54659240000003,-70.55660629033332
04280,ME,ANDROSCOGGIN,0,2,0,0,44.12256167950005,-70.05052418949995
04281,ME,OXFORD,0,9,0,0,44.23543670433339,-70.51937411088885
04282,ME,ANDROSCOGGIN,0,5,0,0,44.251747060800014,-70.2741890172
04287,ME,SAGADAHOC,0,3,0,0,44.026626693666735,-69.94025852966662
04289,ME,OXFORD,0,3,0,0,44.32699083333336,-70.55870269999998
04294,ME,FRANKLIN,0,1,0,0,44.6014956000001,-70.2392612
04330,ME,KENNEBEC,4,39,1,0,44.32921904847161,-69.75289157152545
04341,ME,LINCOLN,0,1,0,0,44.259668478,-69.554320521
04344,ME,KENNEBEC,0,4,0,0,44.24646905225002,-69.78295391074998
04345,ME,KENNEBEC,0,12,0,0,44.23019882116674,-69.77996894716664
04346,ME,KENNEBEC,0,2,0,0,44.22935235000005,-69.760786559
04347,ME,KENNEBEC,0,5,0,0,44.295940392400055,-69.80560503319998
04348,ME,LINCOLN,0,1,0,0,44.203450328,-69.4693770119999
04350,ME,KENNEBEC,0,2,0,0,44.176903943499994,-69.9401187054999
04351,ME,KENNEBEC,0,1,0,0,44.277344,-69.876345
04355,ME,KENNEBEC,0,1,0,0,44.372626773,-69.891502609
04357,ME,SAGADAHOC,0,1,0,0,44.0883361750001,-69.8030478059999
04358,ME,KENNEBEC,0,2,0,0,44.39749617150005,-69.58565982299996
04363,ME,KENNEBEC,0,3,0,0,44.31029370000001,-69.6385328
04364,ME,KENNEBEC,0,5,0,0,44.300903982000065,-69.97945310200001
04401,ME,PENOBSCOT,4,95,1,0,44.825049309536105,-68.79189773908712
04406,ME,PISCATAQUIS,0,2,0,0,45.176618574000045,-69.50336149499995
04412,ME,PENOBSCOT,0,26,0,0,44.78755391708171,-68.75305250552202
04416,ME,HANCOCK,0,7,0,0,44.57222013928577,-68.79301646085712
04419,ME,PENOBSCOT,0,2,0,0,44.81022645,-69.0364147
04422,ME,PENOBSCOT,0,1,0,0,45.0536538640656,-69.0236163149602
04424,ME,WASHINGTON,0,2,0,0,45.66192247600005,-67.864042313
04426,ME,PISCATAQUIS,1,10,0,0,45.181221944454585,-69.23142971854544
04427,ME,PENOBSCOT,0,3,0,0,44.989373753,-69.01502547133327
04428,ME,PENOBSCOT,0,8,0,0,44.81604213325005,-68.63745654674996
04429,ME,PENOBSCOT,0,6,0,0,44.716808059166716,-68.64135769983334
04430,ME,PENOBSCOT,0,1,0,0,45.6297715170001,-68.5717195239999
04438,ME,WALDO,0,2,0,0,44.6090270275,-68.9334931385
04441,ME,PISCATAQUIS,1,0,0,0,45.45887595,-69.61133128
04444,ME,PENOBSCOT,0,28,0,0,44.7346985840713,-68.88363205493668
04448,ME,PENOBSCOT,0,1,0,0,45.250949231,-68.66343016
04455,ME,PENOBSCOT,0,1,0,0,45.385750354,-68.308165574
