OBJECTID,Name,Address,City,State,Zip,Status,x,y
68207,WALGREENS #4227,903 E HUNTINGTON DR,MONROVIA,CA,910163715,open,-13134169.6045663,4047564.48573962
68210,STUDENT HEALTH CENTER,18111 NORDHOFF ST,NORTHRIDGE,CA,913300001,open,-13194457.6804317,4060488.12466225
68212,KAISER PERMANENTE PHARMACY,8001 VENTURA CANYON AVENUE,PANORAMA CITY,CA,91402,open,-13183438.9432745,4057909.05785282
68232,VOLUME DRUG INC,12925 MAGNOLIA BLVD,SHERMAN OAKS,CA,914231618,open,-13181867.668662,4050982.16567959
68237,RITE AID PHARMACY 05531,914 FAIR OAKS AVENUE,SOUTH PASADENA,CA,910303308,open,-13152418.4313311,4044347.7720014
68239,CVS Pharmacy #09563,3458 S SEPULVEDA BLVD,LOS ANGELES,CA,90034,open,-13182723.4929072,4031460.99233583
68241,DONG TAM PHARMACY,3163 SAN GABRIEL BLVD,ROSEMEAD,CA,91770,open,-13145794.9216289,4037639.57481934
68242,RITE AID PHARMACY 05423,1534 EAST FLORENCE AVENUE,LOS ANGELES,CA,900012536,open,-13163129.2587767,4025383.34535031
68244,WALMART PHARMACY 10-2292,1275 N Azusa Ave,COVINA,CA,917221260,open,-13125605.2395422,4042684.09830156
68249,WELCOME PHARMACY,18379 PIONEER BLVD,ARTESIA,CA,90701,open,-13144865.2925612,4010686.51577767
68254,LA DRUGS,3030 W OLYMPIC BLVD STE 118,LOS ANGELES,CA,90006,open,-13169240.4761823,4035840.23793543
68255,ABM Pharmacy,1385 E COLORADO ST,GLENDALE,CA,912051462,open,-13161793.8701652,4048019.90180191
68256,MID-WEST MEDICAL PHARMACY,8733 BEVERLY BLVD STE 100,LOS ANGELES,CA,900481890,open,-13178176.0917083,4039168.78452485
68261,MONTEREY PARK PROFESSIONAL PHARMACY,850 S ATLANTIC BLVD SUITE 100,MONTEREY PARK,CA,917544727,open,-13151041.6318689,4035633.05900304
68263,Carson Pharmacy,21720 S VERMONT AVE SUITE 101,TORRANCE,CA,905022127,open,-13167981.5640609,4006116.68920583
68264,V M PHARMACY IV,23451 MADISON ST BUILDING 7 STE 100,TORRANCE,CA,905054736,open,-13174437.9832074,4003590.48932182
68270,Alondra Pharmacy,12519 ALONDRA BLVD,NORWALK,CA,90650,open,-13142948.4822493,4013755.49174635
68276,American Health Solutions Pharmacy Inc,3463 Overland Ave,Los Angeles,CA,90034,open,-13181566.8833978,4032157.79773483
68278,CVS Pharmacy #09858,25880 MCBEAN PKWY,Santa Clarita,CA,91355,open,-13197376.5887998,4083459.85800924
68281,Econo Pharmacy,15435 S WESTERN AVE STE 100 C,GARDENA,CA,90249,open,-13170172.8882372,4014187.8344722
68282,Noubar's El Adobe Pharmacy Inc.,5207 HOLLYWOOD BLVD,LOS ANGELES,CA,900274998,open,-13169506.9750432,4042492.92720736
68283,Vermont V.O. Pharmacy,2655 W OLYMPIC BLVD STE 104,LOS ANGELES,CA,90006,open,-13167951.3964789,4035863.07890439
68286,REMEDY DRUGS,1700 W Glenoaks Blvd,GLENDALE,CA,91201,open,-13168015.1825471,4051790.89934814
68290,Top-Care Pharmacy,10251 E ARTESIA BLVD STE A,BELLFLOWER,CA,90706,open,-13148551.9714573,4011786.28614195
68292,WESTERN RX,445 W BROADWAY ST,GLENDALE,CA,912041208,open,-13165014.3430338,4048578.90760083
68294,WALGREENS #7481,22930 S WESTERN AVE,TORRANCE,CA,905015112,open,-13170056.4480498,4004289.48333586
68297,ETHICAL DRUG,254 N WESTERN AVE,LOS ANGELES,CA,90004,open,-13170096.5230665,4039006.16436441
68304,BIG 1 Pharmacy LA,656 N Broadway,LOS ANGELES,CA,900122801,open,-13162334.7715709,4036870.67993043
68307,Samaritan Medical Tower Pharmacy,1127 Wilshire Blvd Ste 201,Los Angeles,CA,900173903,open,-13165104.6231408,4035903.52096764
68312,RXALL PHARMACY,1125 S BEVERLY DR STE 100,LOS ANGELES,CA,900351148,open,-13179863.6951887,4036438.14898106
68329,ROBERT PHARMACY,9126 Valley Blvd Ste A,ROSEMEAD,CA,91770,open,-13143544.1528445,4039636.63283507
68332,SAVON PHARMACY #2543,2400 W COMMONWEALTH AVE,ALHAMBRA,CA,918031305,open,-13152393.1618067,4040481.92664567
68333,ALAN SCHWAB PHARMACY,435 N BEDFORD DR,BEVERLY HILLS,CA,902104321,open,-13180887.0552676,4037978.88870811
68337,WALGREENS #5797,1086 W ARROW HWY,SAN DIMAS,CA,917732492,open,-13116600.0493344,4043042.11582125
68338,CATHAY MEDICAL PHARMACY,711 W COLLEGE ST STE 100,LOS ANGELES,CA,900121163,open,-13162588.0234125,4037607.18934906
68341,WALGREENS #4382,795 E Foothill Blvd,POMONA,CA,917671223,open,-13106448.2683715,4043236.79173681
68342,PING ON PHARMACY,640 N BROADWAY STE 3,LOS ANGELES,CA,90012,open,-13162357.4807471,4036815.31935198
68351,VALLEY RX PHARMACY,5546 N ROSEMEAD BL SUITE 101,TEMPLE CITY,CA,91780,open,-13143824.4553223,4042287.91255045
68356,RITE AID PHARMACY 05526,735 EAST ALTADENA DRIVE,ALTADENA,CA,910012302,open,-13150507.1869936,4054372.47844541
68359,NOFEL PHARMACY,215 E 7th St Ste A,LOS ANGELES,CA,900142174,open,-13163515.3147708,4034589.42891632
68361,6122 Pharmacy,6122 WHITTIER BLVD,LOS ANGELES,CA,900224504,open,-13151213.0638848,4031003.14936912
68363,TORMED PHARMACY,3440 LOMITA BLVD STE 149,TORRANCE,CA,90505,open,-13174147.328017,4003687.35713804
68364,Orange Grove Pharmacy,1770 N Orange Grove Ave Ste 100,POMONA,CA,917673027,open,-13107717.7558446,4039030.89323077
68367,LOS ANGELES COUNTY WILMINGTON HEALTH CENTER PHARMACY,1325 BROAD AVE,WILMINGTON,CA,90744,open,-13164830.443235,4000579.68835844
68368,MARKET PHARMACY,"9250 Reseda Blvd, Unit 2C",NORTHRIDGE,CA,91324,open,-13195354.6928885,4060881.04089363
68374,RITE AID PHARMACY 06211,5575 WILSHIRE BOULEVARD,LOS ANGELES,CA,900363808,open,-13174670.5296237,4037198.54906705
68378,RITE AID PHARMACY 06235,3860 SEPULVEDA BOULEVARD,TORRANCE,CA,905052408,open,-13175093.2097302,4005339.72930682
68381,CENTURY PHARMACY,11870 SANTA MONICA BLVD STE 108,LOS ANGELES,CA,900252212,open,-13186883.1683196,4034429.42662798
68387,KING PHARMACY,2707 WHITTIER BLVD,LOS ANGELES,CA,90023,open,-13159262.798903,4033199.8618522
68390,BRENTWOOD PHARMACY,2530B San Vicente Blvd,SANTA MONICA,CA,904022541,open,-13190467.0993257,4035247.86668464
68392,WALGREENS #6251,2976 SEPULVEDA BLVD,TORRANCE,CA,905052804,open,-13173461.9339122,4005159.50036346
68394,WALGREENS #6516,5467 WILSHIRE BLVD,LOS ANGELES,CA,900364219,open,-13174425.9607024,4037193.0397126
68399,FIVE STAR PHARMACY,16438 VANOWEN ST Unit 101,VAN NUYS,CA,914065029,open,-13190415.669721,4054840.9529939
68402,JAYS DRUG,3154 W Olympic Blvd,LOS ANGELES,CA,90006,open,-13169626.6434959,4035846.82150413
68405,VONS PHARMACY #2167,350 N LEMON AVE,WALNUT,CA,917892345,open,-13120603.3208623,4031421.9091002
68406,MARSH VILLAGE PHARMACY,2143 FOOTHILL BLVD,La Canada Flintridge,CA,91011,open,-13160596.7403612,4057787.22774496
68407,SERV U PHARMACY INC,2034 W PICO BLVD,LOS ANGELES,CA,90006,open,-13167134.3114165,4035098.60312449
68408,WALGREENS #5848,20505 SHERMAN WAY,CANOGA PARK,CA,913063427,open,-13200307.0743949,4055859.52457404
68411,WHITTIER DRUGS,9209 S COLIMA RD STE 1100,Whittier,CA,90605,open,-13136327.7555344,4022173.29006331
68419,CVS Pharmacy #09978,18020 CHATSWORTH ST,GRANADA HILLS,CA,91344,open,-13194112.2560518,4064405.23856998
68423,SANTA MONICA HOMEOPATHIC PHARMACY,629 BROADWAY,SANTA MONICA,CA,90401,open,-13190419.4545837,4031076.20961284
68424,COSTCO PHARMACY #1318,2000 MARKET PL DR,MONTEREY PARK,CA,917557402,open,-13147349.2756788,4033814.29181915
68436,RITE AID PHARMACY 05485,888 LINCOLN BOULEVARD,VENICE,CA,902912866,open,-13187155.3444746,4028644.52198085
68440,NEW 1 PHARMACY,808 E VALLEY BLVD,SAN GABRIEL,CA,91776,open,-13145760.4125867,4039553.03428271
68442,WALGREENS #5702,934 N HACIENDA BLVD,LA PUENTE,CA,917442845,open,-13130072.7133467,4033680.89832657
68444,WALMART PHARMACY 10-2568,8333 VAN NUYS BLVD,PANORAMA CITY,CA,914023607,open,-13185678.2461513,4058698.62944577
68454,Atlantic Pharmacy,5119 E BEVERLY BLVD,LOS ANGELES,CA,90022,open,-13152988.9437214,4033266.0854394
68456,WALGREENS #4474,2501 W MAGNOLIA BLVD,BURBANK,CA,915053030,open,-13170230.3290944,4054192.68409809
68466,ST LUKE PHARMACY,16660 PARAMOUNT BLVD STE 106,PARAMOUNT,CA,90723,open,-13153456.2629437,4013041.03561053
68468,MEDICAL ARTS PHARMACY,5101 E FLORENCE AVE,BELL,CA,902013801,open,-13155255.0745955,4024686.28250982
68472,OWL DRUG,728 FAIRPLEX DR,POMONA,CA,917681100,open,-13112033.6125026,4037255.25526048
68481,OCEAN PARK PHARMACY,2731 OCEAN PARK BLVD,SANTA MONICA,CA,904055205,open,-13186576.7057615,4031228.50949378
68483,CVS Pharmacy #16761,12051 IMPERIAL HWY,NORWALK,CA,90650,open,-13144119.5632924,4017815.78564391
68489,Saugus Drugs,27641 BOUQUET CANYON RD,Santa Clarita,CA,91350,open,-13192609.5542455,4088590.9683243
68491,CVS Pharmacy #16762,8800 Whittier Blvd,PICO RIVERA,CA,90660,open,-13145330.4967133,4028921.93484676
68492,Botica Del Sol,2331 E CESAR CHAVEZ AVE,LOS ANGELES,CA,900331810,open,-13158834.8867804,4035122.65175674
68493,10TH AVENUE PHARMACY,2706 W MARTIN LUTHER KING BLVD,LOS ANGELES,CA,900082747,open,-13171603.2323744,4030208.38086208
68495,CVS Pharmacy #16747,2626 Colorado Blvd,Los Angeles,CA,90041,open,-13160570.9142393,4047874.37111739
68498,RALPHS PHARMACY,5429 HOLLYWOOD BLVD,LOS ANGELES,CA,90027,open,-13169971.8452368,4042500.72455904
68500,WALGREENS #5526,1932 WILSHIRE BLVD,SANTA MONICA,CA,904035606,open,-13189484.4821805,4032953.64243765
68503,WALGREENS #6680,9031 ROSECRANS AVE,BELLFLOWER,CA,907062046,open,-13151519.4151234,4015957.47201868
68504,E AND J PHARMACY INC,1234 S GARFIELD AVE STE 102,ALHAMBRA,CA,91801,open,-13149376.8488841,4039595.10228778
68513,Capitol Drugs - Sherman Oaks,4454 VAN NUYS BLVD,SHERMAN OAKS,CA,914032911,open,-13185626.1486296,4049287.52329314
68517,WALGREENS #6931,10407 SANTA MONICA BLVD,LOS ANGELES,CA,900255009,open,-13182965.3901607,4036520.38100035
68518,KORYO PHARMACY,2727 W OLYMPIC BLVD STE 103,LOS ANGELES,CA,90006,open,-13168333.2223323,4035896.66864782
68519,WALGREENS #6976,37160 47TH ST E,PALMDALE,CA,935524450,open,-13140674.6703303,4103893.8456465
68520,St. Luke Professional Pharmacy,2554 E Washington Blvd Ste B,Pasadena,CA,911071445,open,-13146537.6452714,4051495.84144658
68523,HEPPS PRESCRIPTION PHARMACY,240 S LA CIENEGA BLVD,BEVERLY HILLS,CA,902113375,open,-13177536.2272752,4037393.93131182
68525,MEDICAL MALL PHARMACY,1043 Elm Ave Ste 305,LONG BEACH,CA,908133271,open,-13156669.0547675,3999252.10595515
68532,RITE AID PHARMACY 05549,12739 VAN NUYS BOULEVARD,PACOIMA,CA,913311627,open,-13181291.1450191,4065823.41522193
68533,VALLEY SQUARE PHARMACY,1227 E VALLEY BLVD,ALHAMBRA,CA,918015235,open,-13148070.8486181,4039459.89385344
68540,COVINA PHARMACY,174 W BADILLO ST,COVINA,CA,917232015,open,-13123642.342961,4040372.38033876
68543,PICO UNION PHARMACY,1273 S UNION AVE,LOS ANGELES,CA,90015,open,-13166520.9410222,4034870.21082352
68544,WALMART PHARMACY 10-2886,8500 WASHINGTON BLVD,PICO RIVERA,CA,906603788,open,-13147333.5796306,4026846.2016129
68545,WALMART PHARMACY 10-2948,13310 Telegraph Rd,SANTA FE SPRINGS,CA,906704016,open,-13141237.3903563,4020851.25178216
68546,SANTA CLARITA VALLEY HEALTH CARE PHARMACY,23823 Valencia Blvd  Suite 110,VALENCIA,CA,91355,open,-13197033.1681707,4084550.77094184
68548,DISCOUNT MEDICAL PHARMACY,2716 GRIFFITH PARK BLVD,LOS ANGELES,CA,900273343,open,-13166058.7424964,4043217.96933428
68550,RALPHS PHARMACY,1745 GARFIELD AVE,SOUTH PASADENA,CA,91030,open,-13150759.8822377,4042952.84565929
68551,Key Drug Company,770 S VERMONT AVE,LOS ANGELES,CA,90005,open,-13168145.0923929,4036596.70144492
68554,VONS PHARMACY #2111,24160 LYONS AVE,NEWHALL,CA,913212442,open,-13197714.4434543,4079592.11572104
68555,COLORADO MEDICAL PHARMACY,1680  COLORADO BLVD,LOS ANGELES,CA,90041,open,-13158348.6432446,4047528.97857964
68563,RITE AID PHARMACY 05479,4410 EAST SLAUSON AVENUE,MAYWOOD,CA,902702932,open,-13156584.4519545,4027083.02556772
68567,Santa Monica Medical Plaza Pharmacy,1260 15TH ST STE 100,SANTA MONICA,CA,904041136,open,-13189908.4981209,4032332.94596027
68570,RITE AID PHARMACY 05430,446 EAST WASHINGTON BOULEVARD WASHINGTON PLAZA,LOS ANGELES,CA,900153721,open,-13164675.7091428,4032677.74331428
68580,CVS Pharmacy #16206,39440 10th St W,PALMDALE,CA,93551,open,-13151979.9438568,4109556.68627683
68590,WALMART PHARMACY 10-3477,7250 Carson Blvd,LONG BEACH,CA,908082358,open,-13145800.8215619,4005936.44804011
68602,AMC PHARMACY,2625 W ALAMEDA AVE,BURBANK,CA,91505,open,-13172426.1060503,4050034.25405528
68603,PHARMACY OF THE STARS,1900 AVE OF THE STARS SUITE A105,LOS ANGELES,CA,90067,open,-13182087.9699342,4036832.65309638
68606,MARTIN PHARMACY,801 S Vermont Ave Ste 104,LOS ANGELES,CA,90005,open,-13168185.1674096,4036532.2052611
68607,KOAM PHARMACY,18102 S PIONEER BLVD STE 101,ARTESIA,CA,907013951,open,-13144809.1875379,4010907.58754599
68610,RALPHS PHARMACY,8626 FIRESTONE BLVD,DOWNEY,CA,90241,open,-13149865.9867267,4020347.27503491
68611,CVS Pharmacy #03931,650 North Bellflower Blvd,LONG BEACH,CA,90814,open,-13149061.0354887,3998517.3942515
68612,Westchester Pharmacy,8930 S SEPULVEDA BLVD SUITE 103,LOS ANGELES,CA,900453606,open,-13179777.9791808,4022777.32945422
68613,VERMILLION'S DRUG # 3,1942 E ANAHEIM ST,LONG BEACH,CA,90813,open,-13154381.2165927,3999609.43445093
68617,"986 Specialty Pharmacy Pasadena, Inc.",1719 E. WALNUT ST.,PASADENA,CA,91106,open,-13148497.4249069,4048938.72496642
68621,KAISER PERMANENTE PHARMACY #019,1515 N VERMONT AVE 2ND FLR,LOS ANGELES,CA,90027,open,-13168212.9972823,4042058.70381655
68623,Arden Medical Pharmacy,435 W ARDEN AVE STE 110,GLENDALE,CA,91203,open,-13164959.6851638,4050146.85309834
68627,VONS PHARMACY #2200,130 W FOOTHILL BLVD,MONROVIA,CA,910162171,open,-13135959.9559368,4049120.72291162
68628,Normandy Pharmacy,3003 W OLYMPIC BLVD STE 101,LOS ANGELES,CA,900062515,open,-13169183.703242,4035892.63787338
68632,EL CAMINO PHARMACY,10940 Victory Blvd,North Hollywood,CA,91606,open,-13176834.6918442,4053875.22483531
68635,RITE AID PHARMACY 05454,1744 W 6TH ST,LOS ANGELES,CA,900171004,open,-13165940.2985582,4036509.49731664
68641,WEST COVINA PHARMACY,1661 HANOVER RD STE 104B,CITY OF INDUSTRY,CA,91748,open,-13126965.3410807,4027602.33702549
68642,HYE PHARMACY INC,5236 SANTA MONICA BLVD,LOS ANGELES,CA,900291210,open,-13169586.4571597,4040981.55182489
68651,"Bellwood Medical Center Pharmacy, Medicine Shoppe 2064",10230 Artesia Blvd Ste 101,BELLFLOWER,CA,907066768,open,-13148678.0964404,4011724.61147262
68664,RITE AID PHARMACY 05470,220 E GRAND AVENUE,EL SEGUNDO,CA,902453827,open,-13181789.4110599,4017920.68863558
68666,RITE AID PHARMACY 05568,17266 SATICOY STREET,VAN NUYS,CA,914062103,open,-13192381.2379699,4056795.94277635
68667,HOLY CROSS PHARMACY,11550 INDIAN HILLS RD STE 130,MISSION HILLS,CA,913451200,open,-13186766.2828543,4066458.20379048
68673,MAXSON MEDICAL PHARMACY,933 S SUNSET AVE,WEST COVINA,CA,917903410,open,-13129674.6348476,4037100.85920177
68677,WALGREENS #6249,4351 E IMPERIAL HWY,LYNWOOD,CA,902622318,open,-13156189.8243597,4019561.56649959
68680,SAVON PHARMACY #0594,220 E BONITA AVE,SAN DIMAS,CA,917733186,open,-13113874.7255608,4043042.51915189
68683,WALGREENS #6700,5224 COLDWATER CANYON AVE,VAN NUYS,CA,914016146,open,-13181740.3191645,4051037.59526221
68697,Homecare Pharmacy,450 E Spring St Ste 11,LONG BEACH,CA,90806,open,-13156557.4013182,4003233.9745763
68702,VONS PHARMACY #3208,745 W NAOMI AVE,ARCADIA,CA,910077517,open,-13142082.6392499,4045616.46322676
68712,RITE AID PHARMACY 05448,4044 EAGLE ROCK BOULEVARD EAGLE ROCK PLAZA,LOS ANGELES,CA,900653608,open,-13161100.5723765,4044975.17489799
68716,RITE AID PHARMACY 05612,69 EAST MAIN STREET,ALHAMBRA,CA,918013514,open,-13149718.5997209,4041694.5335715
68718,RALPHS PHARMACY,1100 N SAN FERNANDO BLVD,BURBANK,CA,91504,open,-13171129.9018995,4054197.25966743
68719,TARZANA PLAZA PHARMACY,5525 ETIWANDA AVE,TARZANA,CA,913563609,open,-13194803.2161311,4051686.89493568
68720,The Medicine Shoppe Pharmacy,16915 DEVONSHIRE STREET,GRANADA HILLS,CA,913447407,open,-13191420.7734034,4063453.51097905
68721,ALOHA DRUGS,5055 W EL SEGUNDO BLVD,HAWTHORNE,CA,902504156,open,-13176472.4582212,4017600.61679126
68722,PARKSIDE PHARMACY,2428 SANTA MONICA BLVD,SANTA MONICA,CA,904042045,open,-13188668.6216325,4033029.26736558
68726,HEALTH CARE PHARMACY,223 N GARFIELD AVE STE 101,MONTEREY PARK,CA,917541700,open,-13149406.1259102,4037504.65836383
68727,HENDRICKS PHARMACY,137 N HARVARD AVE,CLAREMONT,CA,91711,open,-13104146.1813019,4041570.726409
68730,TOLUCA PHARMACY,11914 Ventura Blvd,Studio City,CA,916042606,open,-13179265.1302867,4047988.69728376
68734,RITE AID PHARMACY 05455,11750 WILMINGTON AVENUE,LOS ANGELES,CA,900592553,open,-13162284.3438416,4018945.48858205
68737,LIRAS PHARMACY,14400 Roscoe Blvd Ste C,PANORAMA CITY,CA,914023001,open,-13185477.2031509,4058572.88665797
68740,RITE AID PHARMACY 05510,5520 WOODRUFF AVENUE,LAKEWOOD,CA,907131535,open,-13148579.6900105,4009681.49074172
68747,WALGREENS #7211,11604 WHITTIER BLVD,WHITTIER,CA,906013936,open,-13141657.3987951,4026404.92201592
68757,Kieu An pharmacy,600 E VALLEY BLVD STE G,SAN GABRIEL,CA,91776,open,-13146031.0302688,4039498.87027512
68762,HERBERT'S PHARMACY,9001 WILSHIRE BLVD STE 101,BEVERLY HILLS,CA,90211,open,-13178892.989229,4037854.71880898
68765,Ramona Pharmacy,616 N GARFIELD AVENUE STE 101,MONTEREY PARK,CA,917541141,open,-13149316.6250396,4038092.98107542
68766,COURTESY DRUGS,3180 E FLORENCE AVE,HUNTINGTON PARK,CA,90255,open,-13159148.8077444,4025114.07243256
68771,RUBIO Pharmacy,16550 Ventura Blvd,ENCINO,CA,91436,open,-13190714.1172758,4049988.38069104
68772,BROTMAN MEDICAL PHARMACY,3831 HUGHES AVE,CULVER CITY,CA,902322715,open,-13180030.5631054,4031812.34455324
68773,SAINT JOHNS PLAZA PHARMACY,1301 20TH ST STE 120,SANTA MONICA,CA,90404,open,-13189243.252844,4032826.30355079
68774,VONS PHARMACY #2209,5500 Woodruff Ave,LAKEWOOD,CA,907131535,open,-13148571.6750072,4009599.85392729
68775,GOOD DRUGS,1864 E WASHINGTON BLVD SUITE 105,PASADENA,CA,911041693,open,-13148169.5890065,4051502.83771483
68778,ST LOUIS DRUG COMPANY,2100 E 1ST ST,LOS ANGELES,CA,900333995,open,-13159487.7755939,4034801.69402607
68779,HEALTHY WAY PHARMACY,7223 BALBOA BLVD,VAN NUYS,CA,91406,open,-13191501.4800342,4055909.45954339
68780,SIMONS DISCOUNT PHARMACY,7256 W Sunset Blvd,LOS ANGELES,CA,900463410,open,-13174501.4353172,4041945.78156349
68782,KNOLLWOOD PHARMACY,16911 San Fernando Mission Blvd,GRANADA HILLS,CA,913442798,open,-13191418.3243746,4065410.79478973
68786,RITE AID PHARMACY 05466,7859 FIRESTONE BOULEVARD,DOWNEY,CA,902414220,open,-13151369.8017278,4021340.62428278
68793,RITE AID PHARMACY 05436,1841 NORTH WESTERN AVENUE,LOS ANGELES,CA,900273403,open,-13170147.7300323,4042870.70159605
68795,Alpha Medical Pharmacy,703 W VALLEY BLVD,ALHAMBRA,CA,918033232,open,-13150233.6750048,4039319.98303915
68803,COSTCO PHARMACY #679,17550 CASTLETON ST,CITY OF INDUSTRY,CA,917481701,open,-13127016.9933244,4028006.47113894
68804,COSTCO PHARMACY #1205,21800 VICTORY BLVD,WOODLAND HILLS,CA,913672227,open,-13202795.3989726,4053973.86637695
68806,PICWOOD PHARMACY,2370 WESTWOOD BLVD,WEST LOS ANGELES,CA,900642120,open,-13183459.8713388,4034307.31052433
68813,Hyundai Drugs,461 S WESTERN AVE,LOS ANGELES,CA,900204102,open,-13170129.9189137,4037605.8455556
68815,THU PHARMACY,"15735 HAWTHORNE BLVD, SUITE 110",LAWNDALE,CA,902602664,open,-13175032.8745662,4013726.92873601
68818,VAN PARK PHARMACY,14111 S VAN NESS AVE,GARDENA,CA,902492943,open,-13171094.5023015,4015871.49845481
68822,UNITED PHARMACY,1129 S ROBERTSON BLVD,LOS ANGELES,CA,90035,open,-13178428.7869524,4036357.52993067
68828,LA Pharmacy LLC,1048 S GARFIELD AVE STE 101,ALHAMBRA,CA,91801,open,-13149351.0227623,4039953.9634756
68829,RITE AID PHARMACY 05476,11325 LONG BEACH BOULEVARD,LYNWOOD,CA,902623300,open,-13159178.3074095,4019163.9026496
68830,WALGREENS #6648,18430 SHERMAN WAY,RESEDA,CA,913354305,open,-13195205.3021319,4055821.03038109
68832,ENCINO PHARMACY aka MDR PHARMACETUICAL CARE,17071 VENTURA BLVD STE 100,ENCINO,CA,91316,open,-13191912.0263162,4050348.51176061
68837,COSTCO PHARMACY #671,14501 HINDRY AVE,HAWTHORNE,CA,902506748,open,-13177269.2831363,4015362.64476132
68839,PAVILIONS PHARMACY #2203,5949 E SPRING ST,LONG BEACH,CA,908083752,open,-13148590.9332791,4003533.68202066
68842,UCLA MEDICAL CENTER CHS OUTPATIENT PHARMACY,300 Stein Plaza Driveway,LOS ANGELES,CA,900957187,open,-13185190.4441426,4037571.0413603
68843,Olympic Blvd Pharmacy,8950 W OLYMPIC BLVD,BEVERLY HILLS,CA,902113561,open,-13178804.7128728,4036736.31006048
68844,RIVERSIDE DISCOUNT DRUGS,12508 RIVERSIDE DR,NORTH HOLLYWOOD,CA,916073471,open,-13180848.2047653,4049965.78039204
68845,MANNING MEDICAL PHARMACY,1724 S.NOGALES ST,ROWLAND HEIGHTS,CA,91748,open,-13123286.1205905,4027028.38377683
68846,PLAZA WEST PHARMACY,8704 SEPULVEDA BLVD,NORTH HILLS,CA,91343,open,-13187742.7774275,4059511.41383817
68848,VONS PHARMACY #2598,3233 FOOTHILL BLVD,LA CRESCENTA,CA,912142636,open,-13163461.3248178,4059817.99018565
68851,"CARE PHARMACY, INC",1600 S Hill St Ste B,LOS ANGELES,CA,90015,open,-13165140.5793364,4033439.5044049
68861,BOTICA SAN JOSE,1417 N VERMONT AVE STE 100,LOS ANGELES,CA,900276023,open,-13168211.8840874,4041887.97655814
68862,LAX PHARMACY INC,4457 LENNOX BLVD,LENNOX,CA,903042303,open,-13175112.6906411,4020526.66996009
68864,VONS PHARMACY #2261,3461 W THIRD ST,LOS ANGELES,CA,900201604,open,-13168107.243766,4038099.02840594
68865,VONS PHARMACY #2665,4520 SUNSET BLVD,LOS ANGELES,CA,900276057,open,-13167742.3384752,4041970.24795654
68866,PAVILIONS PHARMACY #2229,727 N VINE ST,LOS ANGELES,CA,900383713,open,-13172078.0100026,4040124.39290134
68867,VONS PHARMACY #2739,8969 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,900694934,open,-13178720.6666572,4040080.03799441
68868,VONS PHARMACY #2283,1221 GAFFEY ST,SAN PEDRO,CA,907314014,open,-13168260.8646633,3992998.51597461
68869,VONS PHARMACY #2254,311 W Los Feliz Rd,GLENDALE,CA,912042513,open,-13164419.1177165,4046112.01064598
68870,VONS PHARMACY #2655,7311 N Figueroa St,LOS ANGELES,CA,900412512,open,-13156686.9772055,4047109.08792603
68874,VONS PHARMACY #2858,2355 E COLORADO BLVD,PASADENA,CA,911073644,open,-13147069.6411179,4048611.72785275
68875,PAVILIONS PHARMACY #2228,1213 FAIR OAKS AVE,SOUTH PASADENA,CA,910303805,open,-13152528.0810295,4043793.41114897
